  -0.993597529093114E+007,                       NaN,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.159191520598261E-011,    0.159191874664071E-011,   -0.159186208789590E-011,   -0.159180542915177E-011,   -0.318372417579214E-011,   -0.159191520598261E-011,    0.159191874664071E-011,    0.159191874664071E-011,    0.311907033995807E-007,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.991260110422220E+007,                       NaN,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.158817023006861E-011,    0.158817378907236E-011,   -0.158811683675577E-011,   -0.158805988443994E-011,   -0.317623367351192E-011,   -0.158817023006861E-011,    0.158817378907236E-011,    0.158817378907236E-011,    0.686863708963708E-007,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.986295699144979E+007,                       NaN,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.158021635470377E-011,    0.158021992532877E-011,   -0.158016278704672E-011,   -0.158010564876553E-011,   -0.316032557409388E-011,   -0.158021635470377E-011,    0.158021992532877E-011,    0.158021992532877E-011,    0.112568562620742E-006,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.980048491947395E+007,                       NaN,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.157020722074022E-011,    0.157021079593159E-011,   -0.157015358457878E-011,   -0.157009637322695E-011,   -0.314030716915806E-011,   -0.157020722074022E-011,    0.157021079593159E-011,    0.157021079593159E-011,    0.150601496299611E-006,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.969719009987302E+007,                       NaN,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.155365756897957E-011,    0.155366114129231E-011,   -0.155360397600641E-011,   -0.155354681072162E-011,   -0.310720795201337E-011,   -0.155365756897957E-011,    0.155366114129231E-011,    0.155366114129231E-011,    0.198066820358597E-006,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.958795864629317E+007,                       NaN,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.153615677150127E-011,    0.153616033302417E-011,   -0.153610334040317E-011,   -0.153604634778344E-011,   -0.307220668080697E-011,   -0.153615677150127E-011,    0.153616033302417E-011,    0.153616033302417E-011,    0.238183277320435E-006,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.943771710861490E+007,                       NaN,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.151208544264277E-011,    0.151208898490135E-011,   -0.151203230055724E-011,   -0.151197561621461E-011,   -0.302406460111522E-011,   -0.151208544264277E-011,    0.151208898490135E-011,    0.151208898490135E-011,    0.284258019619367E-006,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.928386552567783E+007,                       NaN,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.148743572992528E-011,    0.148743924375743E-011,   -0.148738301430598E-011,   -0.148732678485627E-011,   -0.297476602861283E-011,   -0.148743572992528E-011,    0.148743924375743E-011,    0.148743924375743E-011,    0.324734295789410E-006,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.913084015479330E+007,                       NaN,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.146291840097683E-011,    0.146292187637262E-011,   -0.146286626199665E-011,   -0.146281064762271E-011,   -0.292573252399432E-011,   -0.146291840097683E-011,    0.146292187637262E-011,    0.146292187637262E-011,    0.360513148507309E-006,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.885106078805792E+007,                       NaN,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.141809285404629E-011,    0.141809627993999E-011,   -0.141804145771815E-011,   -0.141798663549871E-011,   -0.283608291543749E-011,   -0.141809285404629E-011,    0.141809627993999E-011,    0.141809627993999E-011,    0.418085310288805E-006,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
